alt_km,i_deg,dlam_deg,da_km,dOm_per_rad_deg,di_per_rad_deg,dOm_deg,di_gain_deg,dv_saved_ms,frac_budget,drift_hours,drift_steps,fits_6000,fits_12000
300.0,63.4,180.0,100.0,-0.08886299551751106,0.07945722394022028,0.27917133389379545,0.24962218149921492,33.677016981816884,0.07043487247344903,33.49381187145166,2009.6287122871,True,True
300.0,63.4,180.0,200.0,-0.08886299551751106,0.07945722394022028,0.27917133389379545,0.24962218149921492,33.677016981816884,0.07043487247344903,16.74690593572583,1004.81435614355,True,True
300.0,63.4,180.0,400.0,-0.08886299551751106,0.07945722394022028,0.27917133389379545,0.24962218149921492,33.677016981816884,0.07043487247344903,8.373452967862915,502.407178071775,True,True
300.0,63.4,360.0,100.0,-0.08886299551751106,0.07945722394022028,0.5583426677875909,0.4992440659601246,67.35383408342781,0.14086932690105913,66.98762374290332,4019.2574245742,True,True
300.0,63.4,360.0,200.0,-0.08886299551751106,0.07945722394022028,0.5583426677875909,0.4992440659601246,67.35383408342781,0.14086932690105913,33.49381187145166,2009.6287122871,True,True
300.0,63.4,360.0,400.0,-0.08886299551751106,0.07945722394022028,0.5583426677875909,0.4992440659601246,67.35383408342781,0.14086932690105913,16.74690593572583,1004.81435614355,True,True
300.0,75.0,180.0,100.0,-0.05136564788847678,0.049615405879550274,0.16136994205331873,0.15587139116504695,21.028924547201512,0.043981615697603005,33.49381187145166,2009.6287122871,True,True
300.0,75.0,180.0,200.0,-0.05136564788847678,0.049615405879550274,0.16136994205331873,0.15587139116504695,21.028924547201512,0.043981615697603005,16.74690593572583,1004.81435614355,True,True
300.0,75.0,180.0,400.0,-0.05136564788847678,0.049615405879550274,0.16136994205331873,0.15587139116504695,21.028924547201512,0.043981615697603005,8.373452967862915,502.407178071775,True,True
300.0,75.0,360.0,100.0,-0.05136564788847678,0.049615405879550274,0.32273988410663745,0.31174276162388914,42.057807392389876,0.08796314417619906,66.98762374290332,4019.2574245742,True,True
300.0,75.0,360.0,200.0,-0.05136564788847678,0.049615405879550274,0.32273988410663745,0.31174276162388914,42.057807392389876,0.08796314417619906,33.49381187145166,2009.6287122871,True,True
