geom,rho0_km,rho_over_r,arc_min,n_obs,sigma_beta_mrad,dv_ms,burn_dir,crlb_los_m,crlb_rel,fim_cond,crlb_los_rb_m,crlb_rel_rb,D_k0.5,D_k0.8,D_k1.25,D_k2,beta_floor_mrad
A4_leo_300km_drift,301.49051405473836,0.04467117422622499,1440.0,1441,1.0,1.0,prograde,445.7375820553747,0.0014784464561112094,200634.25828610212,3.346900875301238,1.1101181361525616e-05,581.00735376927,161.4211131344428,141.83428938626122,403.2537573931758,4.263256414560601e-11
A4_leo_300km_drift,301.49051405473836,0.04467117422622499,1440.0,1441,1.0,10.0,prograde,406.90087124549126,0.0013496307587694608,168164.0982272018,3.4272117861750493,1.1367560922838215e-05,629.6034283714348,176.15170278650106,155.90238014433447,442.9109462974804,4.263256414560601e-11
A4_leo_300km_drift,301.49051405473836,0.04467117422622499,3000.0,3001,1.0,0.0,none,384.31687868868727,0.00127472295403268,1311066.3325979034,2.6406270856516034,8.758574358237267e-06,606.8297566280204,179.2141124564317,173.75801221735955,569.1985668011919,4.263256414560601e-11
A4_leo_300km_drift,301.49051405473836,0.04467117422622499,3000.0,3001,1.0,0.1,radial,384.2735952763433,0.0012745793892758263,1310884.6242509284,2.64067138356351,8.758721287940994e-06,606.8624544049227,179.23057470595657,173.78089630334637,569.2854532798436,4.263256414560601e-11
A4_leo_300km_drift,301.49051405473836,0.04467117422622499,3000.0,3001,1.0,1.0,radial,383.8821323543995,0.0012732809639400535,1309231.9269546773,2.641071716017329,8.760049132218531e-06,607.1607096009994,179.3799159017879,173.98778461891098,570.0692136550042,4.263256414560601e-11
A4_leo_300km_drift,301.49051405473836,0.04467117422622499,3000.0,3001,1.0,1.0,prograde,380.88659426041403,0.0012633452016047862,1288022.2551249785,2.667773265980298,8.848614273469114e-06,612.499249863099,180.88285092020155,175.2172726767695,572.6190364912532,4.263256414560601e-11
A4_leo_300km_drift,301.49051405473836,0.04467117422622499,3000.0,3001,1.0,10.0,prograde,354.4402235879756,0.0011756264527899003,1117404.7116612007,2.901197048591918,9.622846866967029e-06,659.6153160554281,194.76391482828515,187.53103222272588,602.632325099425,4.263256414560601e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,15.0,16,1.0,0.0,none,183282.35086440065,0.013503849731400073,8300.126290103013,32.987550169604184,2.430451805078185e-06,0.9137232064916023,22.850018193282065,420.0131893035433,1288.2428446539677,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,30.0,31,1.0,0.0,none,30097.914188667757,0.0022175496359332593,3703.9338826687713,24.354945093197234,1.7944200148237795e-06,118.85077736223778,281.80295538813937,88.34799914758236,3806.170934184327,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,30.0,31,1.0,0.1,radial,30098.147667360026,0.0022175668381415516,3703.911325931281,24.3550218419014,1.7944256695033669e-06,123.95822923285877,281.79133485446545,88.34722352433903,3806.1471858083664,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,30.0,31,1.0,1.0,radial,30100.24653299076,0.0022177214780506873,3703.7076987343326,24.355717586151705,1.79447693044455e-06,120.85272391459888,281.6867628293349,88.34171205025318,3805.9336444584296,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,30.0,31,1.0,1.0,prograde,30099.70729234794,0.0022176817479589712,3703.963761347612,24.35588894272516,1.7944895556286308e-06,122.39760273863712,281.7749135441166,88.34381968147574,3806.13000430412,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,30.0,31,1.0,10.0,prograde,30115.837013546163,0.002218870151153512,3704.232627569913,24.366135961258966,1.7952445339329946e-06,114.58218693836952,281.52301940987473,88.29244646970287,3805.761718196276,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,90.0,91,1.0,0.0,none,2390.9425822792864,0.0001761595112417139,6765.865426937509,14.122341494310247,1.0405037718867603e-06,157.29310831375307,1144.7801064286643,1210.6934420617945,9539.392014169456,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,90.0,91,1.0,0.1,radial,2390.9423352873873,0.00017615949304388158,6765.877950949917,14.124095874812662,1.0406330308719522e-06,157.45902106052,1144.7811174868016,1210.6923662621732,9539.392014169456,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,90.0,91,1.0,1.0,radial,2390.9401640243154,0.00017615933306988456,6765.990580282603,14.139875635017336,1.0417956496925669e-06,197.11805029446282,1144.7901988527808,1210.6826611665965,9539.392014169456,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,90.0,91,1.0,1.0,prograde,2391.7784673292704,0.00017622109745585004,6764.881035485495,14.351600566664649,1.0573950876519345e-06,157.16018679846255,1144.4343479408967,1210.2460045344294,9539.392014169456,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,90.0,91,1.0,10.0,prograde,2399.3508998090256,0.00017677901800753173,6755.934293852504,15.763956889256699,1.1614544662965604e-06,170.44862142243917,1141.3029390100246,1206.2133191093938,9539.392014169456,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,360.0,361,1.0,0.0,none,525.8491347101922,3.874343417695888e-05,41564.33027729629,9.001307056398202,6.631969597864964e-07,944.3274587403126,6733.503375088395,19000.0,19000.0,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,360.0,361,1.0,0.1,radial,525.8490331665419,3.874342669544095e-05,41564.29697948971,9.00391976319752,6.633894584086703e-07,936.7453466577595,6733.432353624313,19000.0,19000.0,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,360.0,361,1.0,1.0,radial,525.8481210369205,3.874335949169064e-05,41563.99611264641,9.02744661139375,6.651228660237352e-07,939.1359094427153,6732.793717796443,19000.0,19000.0,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,360.0,361,1.0,1.0,prograde,525.8789834647393,3.874563336904788e-05,41546.13579225859,9.097592916224574,6.702910950167671e-07,931.6959154123815,6733.5914934476095,19000.0,19000.0,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,360.0,361,1.0,10.0,prograde,526.1113095036665,3.876275065231911e-05,41379.76300325982,8.947546096679796,6.592359678086582e-07,1390.1817567885207,6752.900632544668,19000.0,19000.0,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,1440.0,1441,1.0,0.0,none,252.4112141935384,1.8597115821105638e-05,654206.078832794,1.8007328674065575,1.3267412783155456e-07,7204.030294547426,15232.463685039693,37960.50579220461,37960.50579220461,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,1440.0,1441,1.0,0.1,radial,252.41120126061824,1.8597114868235873e-05,654205.5608596226,1.80071080349039,1.3267250220962748e-07,7203.913476932647,15232.28007902831,37960.50579220461,37960.50579220461,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,1440.0,1441,1.0,1.0,radial,252.41107818290237,1.8597105800134267e-05,654200.8805810693,1.800512075799537,1.326578603804383e-07,7201.4868460787175,15230.639073592065,37960.50579220461,37960.50579220461,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,1440.0,1441,1.0,1.0,prograde,252.2958740868373,1.858861780991389e-05,653901.5087897922,1.7890358084630302,1.3181231366599105e-07,7569.90991465628,15419.502794674,37960.50579220461,37960.50579220461,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,1440.0,1441,1.0,10.0,prograde,250.81397208353297,1.8479434454970525e-05,650490.3978879465,1.6824986072061912,1.2396288162962077e-07,11199.194949224331,17404.11003398359,37960.50579220461,37960.50579220461,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,3000.0,3001,1.0,0.0,none,171.13585210832616,1.2608921806310223e-05,2844994.5250613443,1.0871512084601327,8.009896471273983e-08,21332.86994321228,28610.917055814407,54781.38369920935,54781.38369920935,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,3000.0,3001,1.0,0.1,radial,171.13622471369095,1.2608949259072758e-05,2844996.4423979325,1.0871609646944047,8.00996835311145e-08,21339.568379527347,28610.13744578563,54781.38369920935,54781.38369920935,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,3000.0,3001,1.0,1.0,radial,171.1395460178025,1.2609193965622097e-05,2845013.369596296,1.0872478167464228,8.010608260365904e-08,21319.3871028096,28603.1740142615,54781.38369920935,54781.38369920935,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,3000.0,3001,1.0,1.0,prograde,170.597324162657,1.2569244224589023e-05,2839848.7670308873,1.0702898706231743,7.885665757652727e-08,22550.199121517806,29500.145395135205,54781.38369920935,54781.38369920935,2.4868995751603507e-11
A5_leo_180deg,13572.600000000002,1.9565461826547998,3000.0,3001,1.0,10.0,prograde,161.95924419458103,1.1932809056082182e-05,2757794.4161267234,0.9358174366276536,6.89490176257794e-08,33488.304222708764,38323.20726800357,54781.38369920935,54781.38369920935,2.4868995751603507e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,15.0,16,1.0,0.0,none,7430178.464690309,0.5226730521447955,19062479.801477693,33.04871713314597,2.3247993215155395e-06,1.9450365883842524,1.5228876233714044,0.4807808858941205,476.0527272338549,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,30.0,31,1.0,0.0,none,766984.101367606,0.05395320221626045,831675.7685687321,30.102784664434786,2.1175688327525882e-06,3.967171733821876,11.539865298674108,6.5755372046444585,1366.726915383158,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,30.0,31,1.0,0.1,radial,767122.4349712143,0.053962933240509166,832033.1275929864,30.102733371142975,2.1175652245456636e-06,3.9661887089763543,11.54000329957043,6.574715523202124,1366.7073906986625,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,30.0,31,1.0,1.0,radial,768368.6778188881,0.05405059971527862,835256.5431760731,30.102269892072442,2.1175326212883462e-06,3.9573585845211467,11.541246086186012,6.5673195922627485,1366.5321697279242,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,30.0,31,1.0,1.0,prograde,769554.0089798346,0.0541339813808252,837278.0310327752,30.102825749373558,2.117571722856836e-06,3.9744643027733595,11.528511234948358,6.567466503922987,1366.7219339700664,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,30.0,31,1.0,10.0,prograde,793440.8240660577,0.05581429021949789,890249.3138985679,30.103184332806673,2.1175969472708023e-06,4.049614214639349,11.42641343910051,6.494904885838244,1366.67704368511,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,90.0,91,1.0,0.0,none,28375.839752294112,0.001996087555767929,17093.159026261863,19.336290230600618,1.3602039143492983e-06,5665.730625508637,55.213335357222114,208.5825191742071,4636.280905207109,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,90.0,91,1.0,0.1,radial,28378.370831014636,0.0019962656035290107,17102.02743739787,19.336377439329706,1.3602100490138723e-06,5689.555862641216,55.2131044795844,208.56886044152395,4636.026780070292,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,90.0,91,1.0,1.0,radial,28401.14393961761,0.0019978675691125977,17182.035422293564,19.337162841193194,1.3602652978064956e-06,5405.350987660767,55.21099248087957,208.4458587362659,4633.742017917896,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,90.0,91,1.0,1.0,prograde,28468.559368272367,0.0020026098815649944,17266.204584133873,19.337449752462962,1.3602854804696412e-06,5683.712999790424,55.29811527612455,208.27192270945392,4633.443136455871,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,90.0,91,1.0,10.0,prograde,29330.22586479645,0.002063223480526231,18923.865412039147,19.347984332074578,1.3610265314288923e-06,5634.476697236558,56.05234446897161,205.45984881917374,4608.204437595474,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,361,1.0,0.0,none,2228.7644219888593,0.00015678157778962608,12798.686195473398,7.01530145210633,4.934886879384075e-07,16249.173960959066,16218.327294290866,1738.6904051819286,19000.0,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,361,1.0,0.1,radial,2228.805406775829,0.00015678446084873413,12796.067958987009,7.015198863267836,4.934814713659407e-07,16249.464423277372,16218.657818592368,1738.6468982958816,19000.0,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,361,1.0,1.0,radial,2229.1750609214905,0.00015681046402772492,12772.49079397723,7.014276221186346,4.934165684628595e-07,16252.074196651676,16221.628046485857,1738.2603902971289,19000.0,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,361,1.0,1.0,prograde,2229.7660994378157,0.00015685204040529523,12717.878840563364,7.012750838313104,4.933092659901349e-07,16255.02765413587,16224.864844367903,1737.6518904520976,19000.0,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,360.0,361,1.0,10.0,prograde,2239.214438528664,0.00015751668019204878,11975.163888414601,6.990435082868044,4.91739472738894e-07,16304.348836048088,16280.298784448445,1734.0825049894227,19000.0,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,1440.0,1441,1.0,0.0,none,1331.2717150157816,9.364779780566643e-05,514058182.78705484,3.4959398227253327,2.4592054496964825e-07,47270.771646635054,37960.50579220461,37960.50579220461,37960.50579220461,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,1440.0,1441,1.0,0.1,radial,1331.3475212879948,9.365313036878825e-05,559805321.9010239,3.495593028136375,2.4589614983739954e-07,43177.57795582636,37960.50579220461,37960.50579220461,37960.50579220461,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,1440.0,1441,1.0,1.0,radial,1318.6863160675416,9.276248274735434e-05,1598593501.927854,3.4892666205204095,2.454511211219437e-07,47360.34554906849,37960.50579220461,37960.50579220461,37960.50579220461,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,1440.0,1441,1.0,1.0,prograde,1333.5910045342341,9.381094733662019e-05,711994708.6808594,3.497245813197879,2.4601241436815624e-07,48703.20265344944,37960.50579220461,37960.50579220461,37960.50579220461,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,1440.0,1441,1.0,10.0,prograde,1321.664322802254,9.297196948804796e-05,20486365.762076307,3.5305138661988926,2.4835264278710836e-07,48064.204311918096,37960.50579220461,37960.50579220461,37960.50579220461,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,3000.0,3001,1.0,0.0,none,485.1549632484584,3.4128039670825994e-05,68870061.65475433,2.5275489013531023,1.7779945730691324e-07,63257.57120373671,62580.12270631573,54781.38369920935,54781.38369920935,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,3000.0,3001,1.0,0.1,radial,484.69068459040415,3.4095380166831024e-05,74803434.07993184,2.527725395786726,1.7781187274010196e-07,63239.443673588925,62560.24212460005,54781.38369920935,54781.38369920935,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,3000.0,3001,1.0,1.0,radial,480.42752923976354,3.379549014003345e-05,213035443.05612355,2.5290201615985164,1.7790295254415743e-07,63098.32290092698,62511.975286068024,54781.38369920935,54781.38369920935,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,3000.0,3001,1.0,1.0,prograde,472.3103870796542,3.322449289041431e-05,89874337.27666444,2.536532621439879,1.7843141364816187e-07,57290.39718686527,62794.53622442136,54781.38369920935,54781.38369920935,1.0658141036401503e-11
A6_wide_e30_90deg,14215.728999611663,1.2395434632900901,3000.0,3001,1.0,10.0,prograde,433.1997895188304,3.0473272916968543e-05,2734667.4980776575,2.6177270756571525,1.8414300636489778e-07,55000.25515690451,54781.38369920935,54781.38369920935,54781.38369920935,1.0658141036401503e-11
