alt_km,di_deg,dv_plane_standalone_ms,inplane_impulse_ms,dv_marginal_ms,save_vs_standalone_pct,marginal_frac_budget
400.0,2.0,267.81062008353473,10.0,257.99725414549937,3.6642930496835424,0.5395965950324464
400.0,2.0,267.81062008353473,25.0,243.9749583688552,8.900192870336799,0.5102692167986148
400.0,2.0,267.81062008353473,50.0,222.43811816544206,16.942009956117577,0.46522530468408596
400.0,2.0,267.81062008353473,100.0,185.8715239920328,30.59590992543303,0.3887469337291091
400.0,2.0,267.81062008353473,150.0,156.95688333954553,41.392584322986146,0.3282724852922669
400.0,2.0,267.81062008353473,200.0,134.24920079115725,49.871591817649865,0.280779777570355
400.0,2.0,267.81062008353473,300.0,102.14739614913259,61.85834747058534,0.21363943324147927
400.0,3.0,401.6904364116638,0.0,401.6904364116638,0.0,0.8401282892049429
400.0,3.0,401.6904364116638,10.0,391.81489109363895,2.458496499504448,0.8194737646234928
400.0,3.0,401.6904364116638,25.0,377.46764677995293,6.030213178111787,0.7894667623962612
400.0,3.0,401.6904364116638,50.0,354.79032437126375,11.67568550034771,0.742037552357922
400.0,3.0,401.6904364116638,100.0,313.9507298031892,21.842617761144922,0.656622278290661
400.0,3.0,401.6904364116638,150.0,278.7834030190452,30.597450736083744,0.5830704497955573
400.0,3.0,401.6904364116638,200.0,248.7262046109999,38.08012786341316,0.5202063624589951
400.0,3.0,401.6904364116638,300.0,201.35337508048445,49.87349540128664,0.4211269455234076
800.0,0.1,13.012368063167518,0.0,13.012368063167518,0.0,0.027215132670498726
800.0,0.1,13.012368063167518,10.0,6.411024422970737,50.7313012370314,0.01340854173337027
800.0,0.1,13.012368063167518,25.0,3.1837137831645954,75.53317145880361,0.006658679847750048
800.0,0.1,13.012368063167518,50.0,1.6654790223737521,87.20079992904584,0.003483319280072739
800.0,0.1,13.012368063167518,100.0,0.8430549051908827,93.52112620010179,0.0017632341001964803
800.0,0.1,13.012368063167518,150.0,0.5633478726192038,95.67067370147788,0.0011782318958815847
800.0,0.1,13.012368063167518,200.0,0.42285728581794046,96.75034333669926,0.000884398372252998
800.0,0.1,13.012368063167518,300.0,0.2820702649615896,97.83229106652762,0.000589944862154762
800.0,0.25,32.530898480923675,0.0,32.530898480923675,0.0,0.06803778633920322
800.0,0.25,32.530898480923675,10.0,24.03320960438733,26.12190032660624,0.050265023607247244
800.0,0.25,32.530898480923675,25.0,16.027543869651304,50.7313212420187,0.03352131838550372
800.0,0.25,32.530898480923675,50.0,9.651147147193761,70.33236830869195,0.020185199862033914
800.0,0.25,32.530898480923675,100.0,5.158258619930379,84.14351013712327,0.01078840469380148
800.0,0.25,32.530898480923675,150.0,3.4870006090944514,89.28095819075132,0.007292998763786478
800.0,0.25,32.530898480923675,200.0,2.6283774696332216,91.92036619838669,0.00549720398293171
800.0,0.25,32.530898480923675,300.0,1.7586110717905399,94.59402858847628,0.0036781032785309213
800.0,0.5,65.06164212630941,0.0,65.06164212630941,0.0,0.13607524884267672
