rung,policy,seed,decisions,sim_steps,cause,shaping_sum_nonterminal,telescope_resid,clamp_recon_err,r_env_terminal,phi_T_prev,phi_0,undisc_cap-10_clampshipped,disc_cap-10_clampshipped,undisc_cap-10_clampnone,disc_cap-10_clampnone,undisc_cap-10_clampall,disc_cap-10_clampall,undisc_cap0_clampshipped,disc_cap0_clampshipped,undisc_cap0_clampnone,disc_cap0_clampnone,undisc_cap0_clampall,disc_cap0_clampall
L1_e0_gap180,oneburn10_warp60,9,51,3000,safety_cap,0.23612728202715516,1.795585669039923e-08,0.0,-10.0,-0.3647684941903011,-0.600895794173313,-9.763872717972845,-7.576178554120567,-9.763872717972845,-7.576178554120567,-9.399104223782544,-7.292274654669236,0.23612728202715516,0.20694701656585301,0.23612728202715516,0.20694701656585301,0.6008957762174563,0.49085091601718434
L1_e0_gap180,oneburn10_warp60,10,51,3000,safety_cap,-0.04484872962348163,2.4468425480206335e-09,0.0,-10.0,-0.15695517419298718,-0.112106442122663,-10.044848729623482,-7.811104568491889,-10.044848729623482,-7.811104568491889,-9.887893555430495,-7.688944385520592,-0.04484872962348163,-0.02797899780546979,-0.04484872962348163,-0.02797899780546979,0.11210644456950555,0.09418118516582819
L1_e0_gap180,oneburn10_warp60,11,51,3000,safety_cap,-0.2690614592283964,7.693553405463405e-09,0.0,-10.0,-0.6457443634115677,-0.3766829118767247,-10.269061459228396,-8.023006798732075,-10.269061459228396,-8.023006798732075,-9.623317095816828,-7.520415852032555,-0.2690614592283964,-0.23988122804565482,-0.2690614592283964,-0.23988122804565482,0.3766829041831713,0.26270971865386483
L1_e0_gap180,expert,0,272,1687,success,0.21473644477373455,7.3573550030126e-10,0.0,9.650607955244679,-0.018985855790476576,-0.23372230129994662,9.88433025580889,2.58344334430359,9.865344400018413,2.578562611195359,9.88433025580889,2.58344334430359,9.88433025580889,2.58344334430359,9.865344400018413,2.578562611195359,9.88433025580889,2.58344334430359
L1_e0_gap180,expert,1,263,1819,success,0.4890951770939864,8.636831361208408e-09,0.0,9.105798966770758,-0.022115461940180197,-0.511210647670998,9.617009605804924,2.7033330222985503,9.594894143864744,2.6973854028820683,9.617009605804924,2.7033330222985503,9.617009605804924,2.7033330222985503,9.594894143864744,2.6973854028820683,9.617009605804924,2.7033330222985503
L1_e0_gap180,expert,2,38,1245,success,0.01807774320604949,1.4373705944231707e-08,0.0,9.977347825268899,-0.004343535204733431,-0.022421292784488865,9.999769103679682,8.30758146684575,9.995425568474948,8.303973210920631,9.999769103679682,8.30758146684575,9.999769103679682,8.30758146684575,9.995425568474948,8.303973210920631,9.999769103679682,8.30758146684575
L1_e0_gap180,expert,3,320,1797,success,0.4433266041742172,1.168334878842714e-08,0.0,9.227314257182115,-0.023041463337904987,-0.4663680558287734,9.693682324694237,2.0673704645577766,9.670640861356333,2.06271382294191,9.693682324694237,2.0673704645577766,9.693682324694237,2.0673704645577766,9.670640861356333,2.06271382294191,9.693682324694237,2.0673704645577766
L1_e0_gap180,expert,4,312,1921,success,0.9398281253961613,1.1164826063669864e-08,0.0,8.235584331701482,-0.015329288293634787,-0.9551574248546222,9.190741745391279,2.274510912911529,9.175412457097643,2.2712861328209377,9.190741745391279,2.274510912911529,9.190741745391279,2.274510912911529,9.175412457097643,2.2712861328209377,9.190741745391279,2.274510912911529
L1_e0_gap180,expert,5,186,1824,success,0.5333230564865516,1.0039550413232234e-08,0.0,9.02870624752437,-0.022730176731000265,-0.5560532231780015,9.584759480741923,3.9562415065763856,9.562029304010922,3.94724916592997,9.584759480741923,3.9562415065763856,9.584759480741923,3.9562415065763856,9.562029304010922,3.94724916592997,9.584759480741923,3.9562415065763856
L1_e0_gap180,expert,6,168,1302,success,0.05657280631203321,1.1099921350121722e-08,0.0,9.932087512348044,-0.010691074993265154,-0.06726387020537701,9.999351393653342,4.3351932928803665,9.988660318660077,4.330564413538112,9.999351393653342,4.3351932928803665,9.999351393653342,4.3351932928803665,9.988660318660077,4.330564413538112,9.999351393653342,4.3351932928803665
L1_e0_gap180,expert,7,304,1781,success,0.3986458222789224,1.908692259799949e-09,0.0,9.304879116102,-0.022879672960500298,-0.42152549333073047,9.726404611341422,2.227281392786908,9.703524938380923,2.2222713287331763,9.726404611341422,2.227281392786908,9.726404611341422,2.227281392786908,9.703524938380923,2.2222713287331763,9.726404611341422,2.227281392786908
L1_e0_gap180,expert,8,443,1915,success,0.8943273254863016,2.5494300004424986e-09,0.0,8.321544522877893,-0.015987520579137854,-0.9103148435160094,9.231859368943333,1.2604242248107673,9.215871848364195,1.2586800789319503,9.231859368943333,1.2604242248107673,9.231859368943333,1.2604242248107673,9.215871848364195,1.2586800789319503,9.231859368943333,1.2604242248107673
L1_e0_gap180,expert,9,351,1854,success,0.5818544698122423,1.7908978189318248e-08,0.0,8.918892615361873,-0.019041306452092465,-0.600895794173313,9.519788391626207,1.8147971830482157,9.500747085174115,1.8115027931038339,9.519788391626207,1.8147971830482157,9.519788391626207,1.8147971830482157,9.500747085174115,1.8115027931038339,9.519788391626207,1.8147971830482157
L1_e0_gap180,expert,10,185,1510,success,0.10064843492000364,6.1228172948402104e-09,0.0,9.853033449382043,-0.011458013325476666,-0.112106442122663,9.965139897627523,3.9858612298329517,9.953681884302046,3.9813055186839756,9.965139897627523,3.9858612298329517,9.965139897627523,3.9858612298329517,9.953681884302046,3.9813055186839756,9.965139897627523,3.9858612298329517
L1_e0_gap180,expert,11,187,1756,success,0.3537712971592555,7.0986137523654236e-09,0.0,9.393751562241984,-0.022911607618855474,-0.3766829118767247,9.770434467020095,3.9574525021598026,9.74752285940124,3.9484337057822168,9.770434467020095,3.9574525021598026,9.770434467020095,3.9574525021598026,9.74752285940124,3.9484337057822168,9.770434467020095,3.9574525021598026
L2_headline,coast_forever,0,3000,3000,safety_cap,0.4234866074548336,3.635848178085155e-09,0.0,-10.0,-0.5634582370330811,-0.9869448481237628,-9.576513392545166,-0.09832980749116516,-9.576513392545166,-0.09832980749116516,-9.013055155512085,-0.09832964065857652,0.4234866074548336,-0.09832684662241441,0.4234866074548336,-0.09832684662241441,0.9869448444879145,-0.09832667978982577
L2_headline,coast_forever,1,3000,3000,safety_cap,-0.35151219394174404,5.188260210342577e-09,0.0,-10.0,-0.6866416475304125,-0.3351294484004082,-10.351512193941744,-0.017968757582978223,-10.351512193941744,-0.017968757582978223,-9.664870546411331,-0.01796855427739851,-0.35151219394174404,-0.017965796714227475,-0.35151219394174404,-0.017965796714227475,0.3351294535886684,-0.01796559340864776
L2_headline,coast_forever,2,3000,3000,safety_cap,0.08445088638109155,9.452209348559393e-09,0.0,-10.0,-0.35503291861956343,-0.43948381445286433,-9.915549113618908,-0.12681814057479907,-9.915549113618908,-0.12681814057479907,-9.560516194999344,-0.12681803545421164,0.08445088638109155,-0.1268151797060483,0.08445088638109155,-0.1268151797060483,0.439483805000655,-0.12681507458546087
L2_headline,coast_forever,3,3000,3000,safety_cap,-0.06470223715587053,2.140620902757462e-09,0.0,-10.0,-0.7971257531721787,-0.7324235138756873,-10.06470223715587,-0.17671284593201886,-10.06470223715587,-0.17671284593201886,-9.267576483983692,-0.17671260991354554,-0.06470223715587053,-0.1767098850632681,-0.06470223715587053,-0.1767098850632681,0.7324235160163082,-0.1767096490447948
L2_headline,coast_forever,4,3000,3000,safety_cap,-0.2593174883913889,5.6559202876727e-09,0.0,-10.0,-0.8597616734425416,-0.600444190707073,-10.259317488391389,0.16271866255582595,-10.259317488391389,0.16271866255582595,-9.399555814948847,0.16271891711997316,-0.2593174883913889,0.16272162342457672,-0.2593174883913889,0.16272162342457672,0.6004441850511526,0.16272187798872392
L2_headline,coast_forever,5,3000,3000,safety_cap,-0.11149518554157112,5.2828745822353085e-09,0.0,-10.0,-0.6570725763206033,-0.5455773854961576,-10.111495185541571,0.10226307680866888,-10.111495185541571,0.10226307680866888,-9.454422609220968,0.1022632713592347,-0.11149518554157112,0.10226603767741962,-0.11149518554157112,0.10226603767741962,0.5455773907790322,0.10226623222798545
L2_headline,coast_forever,6,3000,3000,safety_cap,0.5187361361186049,7.862118289736486e-09,0.0,-10.0,-0.6259381647918227,-1.144674308772546,-9.481263863881395,0.09419751271540669,-9.481263863881395,0.09419751271540669,-8.855325699089573,0.09419769804748189,0.5187361361186049,0.09420047358415744,0.5187361361186049,0.09420047358415744,1.1446743009104277,0.09420065891623264
L2_headline,coast_forever,7,3000,3000,safety_cap,0.2183103000425035,7.140941171712711e-10,0.0,-10.0,-0.5181589555338721,-0.7364692548622815,-9.781689699957496,-0.09215219675164367,-9.781689699957496,-0.09215219675164367,-9.263530744423624,-0.09215204333157774,0.2183103000425035,-0.09214923588289292,0.2183103000425035,-0.09214923588289292,0.7364692555763757,-0.09214908246282699
L2_headline,coast_forever,8,3000,3000,safety_cap,-0.38268761505605653,1.522759057737133e-08,0.0,-10.0,-0.7964197044811219,-0.4137321046526559,-10.382687615056057,0.0942108674168553,-10.382687615056057,0.0942108674168553,-9.586267910574934,0.09421110322627685,-0.38268761505605653,0.09421382828560605,-0.38268761505605653,0.09421382828560605,0.41373208942506534,0.0942140640950276
L2_headline,coast_forever,9,3000,3000,safety_cap,-0.242897702351911,1.1064792637682785e-08,0.0,-10.0,-0.923933595274988,-0.6810358818582843,-10.242897702351911,0.14114676977357246,-10.242897702351911,0.14114676977357246,-9.318964107076923,0.14114704333818348,-0.242897702351911,0.14114973064232322,-0.242897702351911,0.14114973064232322,0.681035892923077,0.14115000420693422
L2_headline,coast_forever,10,3000,3000,safety_cap,0.7393151806318201,1.6050094586717023e-10,0.0,-10.0,-0.24348395898107206,-0.9827991397733931,-9.26068481936818,0.18217714036281527,-9.26068481936818,0.18217714036281527,-9.017200860387108,0.1821772124552198,0.7393151806318201,0.18218010123156603,0.7393151806318201,0.18218010123156603,0.9827991396128921,0.18218017332397057
L2_headline,coast_forever,11,3000,3000,safety_cap,0.6011670531588607,1.1440953073815763e-08,0.0,-10.0,-0.14495918228615415,-0.7461262468859678,-9.39883294684114,-0.08323947181924417,-9.39883294684114,-0.08323947181924417,-9.253873764554985,-0.08323942889873287,0.6011670531588607,-0.08323651095049342,0.6011670531588607,-0.08323651095049342,0.7461262354450148,-0.08323646802998212
L2_headline,warp5_forever,0,600,3000,safety_cap,0.41669757361523807,2.0371822007092533e-08,0.0,-10.0,-0.5702472541367027,-0.9869448481237628,-9.583302426384762,-0.3904942004028994,-9.583302426384762,-0.3904942004028994,-9.013055172248059,-0.362174505554006,0.41669757361523807,0.10612712733618099,0.41669757361523807,0.10612712733618099,0.9869448277519408,0.1344468221850744
L2_headline,warp5_forever,1,600,3000,safety_cap,-0.35371091053821146,7.200475493629455e-09,0.0,-10.0,-0.6888403661390952,-0.3351294484004082,-10.353710910538211,-0.8014983062392724,-10.353710910538211,-0.8014983062392724,-9.664870544399117,-0.7672890245160453,-0.35371091053821146,-0.3048769785001921,-0.35371091053821146,-0.3048769785001921,0.3351294556008837,-0.2706676967769649
L2_headline,warp5_forever,2,600,3000,safety_cap,0.08700580801814795,7.146784830602826e-10,0.0,-10.0,-0.3524780057200379,-0.43948381445286433,-9.912994191981852,-0.7745447416485638,-9.912994191981852,-0.7745447416485638,-9.560516186261815,-0.757039932128613,0.08700580801814795,-0.2779234139094834,0.08700580801814795,-0.2779234139094834,0.4394838137381858,-0.26041860438953257
L2_headline,warp5_forever,3,600,3000,safety_cap,-0.059280824672896415,5.322986607048108e-09,0.0,-10.0,-0.7917043438715703,-0.7324235138756873,-10.059280824672896,-0.5522919768990462,-10.059280824672896,-0.5522919768990462,-9.267576480801326,-0.5129742506560164,-0.059280824672896415,-0.055670649159965765,-0.059280824672896415,-0.055670649159965765,0.7324235191986739,-0.016352922916936095
L2_headline,warp5_forever,4,600,3000,safety_cap,-0.26430673350114375,7.503436316724788e-09,0.0,-10.0,-0.8647509167047804,-0.600444190707073,-10.264306733501144,-0.4810898794575166,-10.264306733501144,-0.4810898794575166,-9.399555816796363,-0.43814450461576504,-0.26430673350114375,0.015531448281563836,-0.26430673350114375,0.015531448281563836,0.6004441832036367,0.058476823123315334
L2_headline,warp5_forever,5,600,3000,safety_cap,-0.1140140377683565,5.851882534102515e-09,0.0,-10.0,-0.6595914174126316,-0.5455773854961576,-10.114014037768357,-0.5233589545655004,-10.114014037768357,-0.5233589545655004,-9.454422620355725,-0.4906022380174241,-0.1140140377683565,-0.026737626826420023,-0.1140140377683565,-0.026737626826420023,0.5455773796442751,0.006019089721656289
L2_headline,warp5_forever,6,600,3000,safety_cap,0.5260469588683918,3.034064788298707e-08,0.0,-10.0,-0.618627380244802,-1.144674308772546,-9.473953041131608,-0.17510839790043548,-9.473953041131608,-0.17510839790043548,-8.855325660886805,-0.14438604280514317,0.5260469588683918,0.32151292983864493,0.5260469588683918,0.32151292983864493,1.1446743391131937,0.3522352849339372
L2_headline,warp5_forever,7,600,3000,safety_cap,0.2164607436861843,4.408220455331957e-10,0.0,-10.0,-0.5200085107352752,-0.7364692548622815,-9.783539256313816,-0.7213818414045702,-9.783539256313816,-0.7213818414045702,-9.26353074557854,-0.6955571097008728,0.2164607436861843,-0.22476051366548977,0.2164607436861843,-0.22476051366548977,0.7364692544214595,-0.19893578196179235
L2_headline,warp5_forever,8,600,3000,safety_cap,-0.37881175690563396,1.6865434049329053e-09,0.0,-10.0,-0.7925438632448333,-0.4137321046526559,-10.378811756905634,-0.6192536661209036,-10.378811756905634,-0.6192536661209036,-9.5862678936608,-0.5798942475552926,-0.37881175690563396,-0.12263233838182325,-0.37881175690563396,-0.12263233838182325,0.4137321063391993,-0.08327291981621232
L2_headline,warp5_forever,9,600,3000,safety_cap,-0.23617582020233385,7.936983070777615e-09,0.0,-10.0,-0.9172116941236351,-0.6810358818582843,-10.236175820202334,-0.5281223270542401,-10.236175820202334,-0.5281223270542401,-9.318964126078699,-0.48257163811889103,-0.23617582020233385,-0.03150099931515971,-0.23617582020233385,-0.03150099931515971,0.6810358739213013,0.014049689620189383
L2_headline,warp5_forever,10,600,3000,safety_cap,0.7430761292343959,4.702324629679566e-08,0.0,-10.0,-0.2397230575622434,-0.9827991397733931,-9.256923870765604,-0.14381562295284062,-9.256923870765604,-0.14381562295284062,-9.017200813203361,-0.1319104646392173,0.7430761292343959,0.3528057047862398,0.7430761292343959,0.3528057047862398,0.9827991867966394,0.3647108630998631
L2_headline,warp5_forever,11,600,3000,safety_cap,0.5994406824756879,1.6402140312621327e-08,0.0,-10.0,-0.14668558081242028,-0.7461262468859678,-9.400559317524312,-0.5637541677182709,-9.400559317524312,-0.5637541677182709,-9.253873736711892,-0.5564694489279467,0.5994406824756879,-0.06713283997919056,0.5994406824756879,-0.06713283997919056,0.7461262632881083,-0.05984812118886633
L2_headline,warp30_forever,0,100,3000,safety_cap,0.3742661979049444,8.963698117092633e-09,0.0,-10.0,-0.6126786412551203,-0.9869448481237628,-9.625733802095056,-5.81181428609423,-9.625733802095056,-5.81181428609423,-9.013055160839935,-5.438806639921707,0.3742661979049444,0.2763308042648442,0.3742661979049444,0.2763308042648442,0.9869448391600647,0.6493384504373672
L2_headline,warp30_forever,1,100,3000,safety_cap,-0.36745291110128164,2.8629386694678516e-08,0.0,-10.0,-0.7025823308723032,-0.3351294484004082,-10.367452911101282,-6.4960089860891355,-10.367452911101282,-6.4960089860891355,-9.664870580228978,-6.068266669261811,-0.36745291110128164,-0.4078638957300615,-0.36745291110128164,-0.4078638957300615,0.3351294197710215,0.019878421097263177
L2_headline,warp30_forever,2,100,3000,safety_cap,0.10297403781441972,4.573852852018945e-09,0.0,-10.0,-0.33650977206459176,-0.43948381445286433,-9.89702596218558,-6.124221825852494,-9.89702596218558,-6.124221825852494,-9.560516190120989,-5.919349794187205,0.10297403781441972,-0.03607673549342001,0.10297403781441972,-0.03607673549342001,0.4394838098790115,0.1687952961718695
L2_headline,warp30_forever,3,100,3000,safety_cap,-0.025397012708708644,4.691660726585667e-09,0.0,-10.0,-0.7578205312760566,-0.7324235138756873,-10.025397012708709,-6.096409790429183,-10.025397012708709,-6.096409790429183,-9.267576481432652,-5.63503765574302,-0.025397012708708644,-0.008264700070109317,-0.025397012708708644,-0.008264700070109317,0.732423518567348,0.45310743461605363
L2_headline,warp30_forever,4,100,3000,safety_cap,-0.29548945801798254,8.886111180217426e-09,0.0,-10.0,-0.8959336576111667,-0.600444190707073,-10.295489458017983,-6.286813681603429,-10.295489458017983,-6.286813681603429,-9.399555800406816,-5.741356271716142,-0.29548945801798254,-0.19866859124435515,-0.29548945801798254,-0.19866859124435515,0.6004441995931842,0.34678881864293204
L2_headline,warp30_forever,5,100,3000,safety_cap,-0.12975682644173503,1.2025047291253088e-08,0.0,-10.0,-0.67533422396294,-0.5455773854961576,-10.129756826441735,-6.2377513331280445,-10.129756826441735,-6.2377513331280445,-9.454422602478795,-5.826598059130902,-0.12975682644173503,-0.14960624276897042,-0.12975682644173503,-0.14960624276897042,0.5455773975212049,0.26154703122817236
L2_headline,warp30_forever,6,100,3000,safety_cap,0.57173936907202,1.793394188709385e-08,0.0,-10.0,-0.5729349576344678,-1.144674308772546,-9.42826063092798,-5.60098440689784,-9.42826063092798,-5.60098440689784,-8.855325673293512,-5.252173291956104,0.57173936907202,0.487160683461234,0.57173936907202,0.487160683461234,1.1446743267064878,0.8359717984029709
L2_headline,warp30_forever,7,100,3000,safety_cap,0.20490101631730795,9.447791438077502e-09,0.0,-10.0,-0.531568247992765,-0.7364692548622815,-9.795098983682692,-6.058811057281527,-9.795098983682692,-6.058811057281527,-9.263530735689926,-5.735184595360733,0.20490101631730795,0.029334033077547384,0.20490101631730795,0.029334033077547384,0.736469264310073,0.3529604949983401
L2_headline,warp30_forever,8,100,3000,safety_cap,-0.3545877989381552,8.542802409916561e-09,0.0,-10.0,-0.7683198950480087,-0.4137321046526559,-10.354587798938155,-6.367909858190443,-10.354587798938155,-6.367909858190443,-9.586267903890146,-5.90014555850427,-0.3545877989381552,-0.27976476783136917,-0.3545877989381552,-0.27976476783136917,0.4137320961098535,0.18799953185480411
L2_headline,warp30_forever,9,100,3000,safety_cap,-0.19416398648172617,1.8910275678685196e-08,0.0,-10.0,-0.8751998872502862,-0.6810358818582843,-10.194163986481726,-6.227057688655261,-10.194163986481726,-6.227057688655261,-9.31896409923144,-5.694223298990697,-0.19416398648172617,-0.13891259829618724,-0.19416398648172617,-0.13891259829618724,0.68103590076856,0.3939217913683773
L2_headline,warp30_forever,10,100,3000,safety_cap,0.7665818375535309,6.820429998555255e-09,0.0,-10.0,-0.21621729539943216,-0.9827991397733931,-9.233418162446469,-5.496520994813753,-9.233418162446469,-5.496520994813753,-9.017200867047038,-5.364884768270076,0.7665818375535309,0.5916240955453217,0.7665818375535309,0.5916240955453217,0.9827991329529631,0.7232603220889987
L2_headline,warp30_forever,11,100,3000,safety_cap,0.5886507430113852,5.198115493598721e-09,0.0,-10.0,-0.1574754986764672,-0.7461262468859678,-9.411349256988615,-5.725453876720518,-9.411349256988615,-5.725453876720518,-9.253873758312148,-5.629580508308621,0.5886507430113852,0.3626912136385557,0.5886507430113852,0.3626912136385557,0.7461262416878525,0.4585645820504538
L2_headline,warp60_forever,0,50,3000,safety_cap,0.3233485361561179,2.662993270341474e-09,0.0,-10.0,-0.6635963146306382,-0.9869448481237628,-9.676651463843882,-7.542078160833382,-9.676651463843882,-7.542078160833382,-9.013055149213244,-7.022997412590669,0.3233485361561179,0.2801585936253309,0.3233485361561179,0.2801585936253309,0.9869448507867561,0.7992393418680436
L2_headline,warp60_forever,1,50,3000,safety_cap,-0.3839432876557112,2.6760000271242035e-08,0.0,-10.0,-0.7190727092961191,-0.3351294484004082,-10.383943287655711,-8.229131568217099,-10.383943287655711,-8.229131568217099,-9.664870578359592,-7.666655870638669,-0.3839432876557112,-0.4068948137583863,-0.3839432876557112,-0.4068948137583863,0.33512942164040793,0.15558088382004454
L2_headline,warp60_forever,2,50,3000,safety_cap,0.12213591486215591,2.4376134999393173e-09,0.0,-10.0,-0.3173479020283219,-0.43948381445286433,-9.877864085137844,-7.779893927677042,-9.877864085137844,-7.779893927677042,-9.560516183109522,-7.531656885357412,0.12213591486215591,0.042342826781671436,0.12213591486215591,0.042342826781671436,0.43948381689047783,0.2905798691013017
L2_headline,warp60_forever,3,50,3000,safety_cap,0.015263557434082031,1.720838127550195e-08,0.0,-10.0,-0.717159939233224,-0.7324235138756873,-9.984736442565918,-7.804471560932324,-9.984736442565918,-7.804471560932324,-9.267576503332695,-7.243492077382775,0.015263557434082031,0.017765193526389667,0.015263557434082031,0.017765193526389667,0.732423496667306,0.5787446770759399
L2_headline,warp60_forever,4,50,3000,safety_cap,-0.3329087554011494,1.3637065476856947e-08,0.0,-10.0,-0.9333529597452879,-0.600444190707073,-10.33290875540115,-8.094815174906035,-10.33290875540115,-8.094815174906035,-9.39955579565586,-7.364724392245793,-0.3329087554011494,-0.27257842044732195,-0.3329087554011494,-0.27257842044732195,0.6004442043441385,0.4575123622129196
L2_headline,warp60_forever,5,50,3000,safety_cap,-0.1486481735482812,1.94653027030256e-09,0.0,-10.0,-0.6942255609909691,-0.5455773854961576,-10.148648173548281,-7.981748417464135,-10.148648173548281,-7.981748417464135,-9.454422612557313,-7.438708747557308,-0.1486481735482812,-0.15951166300542127,-0.1486481735482812,-0.15951166300542127,0.5455773874426879,0.3835280069014064
L2_headline,warp60_forever,6,50,3000,safety_cap,0.6265702936798334,1.705236052362835e-08,0.0,-10.0,-0.5181040321450731,-1.144674308772546,-9.373429706320167,-7.253476140684628,-9.373429706320167,-7.253476140684628,-8.855325674175093,-6.8482029003967835,0.6265702936798334,0.5687606137740849,0.6265702936798334,0.5687606137740849,1.1446743258249064,0.9740338540619299
L2_headline,warp60_forever,7,50,3000,safety_cap,0.19102934375405312,3.6554418381129494e-09,0.0,-10.0,-0.5454399074527866,-0.7364692548622815,-9.808970656245947,-7.725488538777805,-9.808970656245947,-7.725488538777805,-9.26353074879316,-7.29883252963523,0.19102934375405312,0.09674821568090826,0.19102934375405312,0.09674821568090826,0.7364692512068397,0.5234042248234829
L2_headline,warp60_forever,8,50,3000,safety_cap,-0.32551903574130847,2.4563873712857287e-09,0.0,-10.0,-0.7392511428503518,-0.4137321046526559,-10.325519035741308,-8.112789416863373,-10.325519035741308,-8.112789416863373,-9.586267892890957,-7.5345296708254095,-0.32551903574130847,-0.2905526624046592,-0.32551903574130847,-0.2905526624046592,0.4137321071090433,0.28770708363330383
L2_headline,warp60_forever,9,50,3000,safety_cap,-0.1437498014420271,9.956561908275319e-09,0.0,-10.0,-0.8247856733437495,-0.6810358818582843,-10.143749801442027,-7.946342151441253,-10.143749801442027,-7.946342151441253,-9.318964128098278,-7.301175270583208,-0.1437498014420271,-0.12410539698253976,-0.1437498014420271,-0.12410539698253976,0.6810358719017224,0.5210614838755059
L2_headline,warp60_forever,10,50,3000,safety_cap,0.7642769450321794,1.7812320507459845e-08,0.0,-10.0,-0.21852217692889317,-0.9827991397733931,-9.23572305496782,-7.155232183526646,-9.23572305496782,-7.155232183526646,-9.017200878038928,-6.984298963122894,0.7642769450321794,0.6670045709320669,0.7642769450321794,0.6670045709320669,0.9827991219610726,0.8379377913358187
L2_headline,warp60_forever,11,50,3000,safety_cap,0.5757028423249722,7.911633126411743e-09,0.0,-10.0,-0.1704233966493626,-0.7461262468859678,-9.424297157675028,-7.36644125615001,-9.424297157675028,-7.36644125615001,-9.253873761025666,-7.233132040440976,0.5757028423249722,0.45579549830870364,0.5757028423249722,0.45579549830870364,0.7461262389743347,0.5891047140177377
L2_headline,park_far_warp60,0,56,3000,safety_cap,-0.26336609717691317,4.014240051475326e-10,0.0,-10.0,-1.2503109457021,-0.9869448481237628,-10.263366097176913,-7.76666150182577,-10.263366097176913,-7.76666150182577,-9.013055151474813,-6.8176150404780325,-0.26336609717691317,-0.17617799362285855,-0.26336609717691317,-0.17617799362285855,0.9869448485251868,0.772868467724879
L2_headline,park_far_warp60,1,56,3000,safety_cap,-0.1908450597547926,1.0496840119333939e-08,0.0,-10.0,-0.5259744976583607,-0.3351294484004082,-10.190845059754793,-7.842970349543821,-10.190845059754793,-7.842970349543821,-9.664870562096432,-7.443730274522712,-0.1908450597547926,-0.2524868413409095,-0.1908450597547926,-0.2524868413409095,0.3351294379035681,0.14675323368020032
L2_headline,park_far_warp60,2,56,3000,safety_cap,-0.2172546023502946,5.753223120130713e-09,0.0,-10.0,-0.656738422556382,-0.43948381445286433,-10.217254602350295,-7.829979823471574,-10.217254602350295,-7.829979823471574,-9.560516179793913,-7.331483606909834,-0.2172546023502946,-0.23949631526866308,-0.2172546023502946,-0.23949631526866308,0.43948382020608745,0.25899990129307826
L2_headline,park_far_warp60,3,56,3000,safety_cap,0.19528528256341815,3.4012886396261877e-08,0.0,-10.0,-0.5371382653251555,-0.7324235138756873,-9.804714717436582,-7.4718789826806535,-9.804714717436582,-7.4718789826806535,-9.267576452111426,-7.064165068223122,0.19528528256341815,0.11860452552225823,0.19528528256341815,0.11860452552225823,0.7324235478885737,0.5263184399797896
L2_headline,park_far_warp60,4,56,3000,safety_cap,-0.1311354690697044,4.7222326049478625e-09,0.0,-10.0,-0.7315796550545448,-0.600444190707073,-10.131135469069704,-7.703645319387603,-10.131135469069704,-7.703645319387603,-9.399555814015159,-7.148340988724773,-0.1311354690697044,-0.11316181118469212,-0.1311354690697044,-0.11316181118469212,0.6004441859848404,0.44214251947813765
L2_headline,park_far_warp60,5,56,3000,safety_cap,0.2274745744653046,1.0419752893842116e-08,0.0,-10.0,-0.3181028214506059,-0.5455773854961576,-9.772525425534695,-7.4579841635338635,-9.772525425534695,-7.4579841635338635,-9.454422604084089,-7.2165287415204995,0.2274745744653046,0.13249934466904773,0.2274745744653046,0.13249934466904773,0.5455773959159105,0.3739547666824117
L2_headline,park_far_warp60,6,56,3000,safety_cap,0.520747659727931,2.3682933392166206e-10,0.0,-10.0,-0.6239266488077856,-1.144674308772546,-9.479252340272069,-7.085380689618379,-9.479252340272069,-7.085380689618379,-8.855325691464284,-6.611790195807999,0.520747659727931,0.5051028185845324,0.520747659727931,0.5051028185845324,1.1446743085357167,0.9786933123949131
L2_headline,park_far_warp60,7,56,3000,safety_cap,-0.3052483337232843,1.6698200155929044e-08,0.0,-10.0,-1.041717605283766,-0.7364692548622815,-10.305248333723284,-7.843307667286642,-10.305248333723284,-7.843307667286642,-9.263530728439518,-7.052593636975536,-0.3052483337232843,-0.2528241590837302,-0.3052483337232843,-0.2528241590837302,0.7364692715604817,0.5378898712273754
L2_headline,park_far_warp60,8,56,3000,safety_cap,-0.18363921623677015,1.1242709263559192e-08,0.0,-10.0,-0.5973713321321353,-0.4137321046526559,-10.18363921623677,-7.81892532906295,-10.18363921623677,-7.81892532906295,-9.586267884104634,-7.365491604580733,-0.18363921623677015,-0.2284418208600385,-0.18363921623677015,-0.2284418208600385,0.4137321158953652,0.22499190362217925
L2_headline,park_far_warp60,9,56,3000,safety_cap,0.16886893892660737,1.3056760894691877e-08,0.0,-10.0,-0.5121669559884379,-0.6810358818582843,-9.831131061073393,-7.4946169956308415,-9.831131061073393,-7.4946169956308415,-9.318964105084955,-7.10585751234317,0.16886893892660737,0.09586651257206973,0.16886893892660737,0.09586651257206973,0.6810358949150452,0.4846259958597422
L2_headline,park_far_warp60,10,56,3000,safety_cap,0.48546298875589855,3.655445746097996e-08,0.0,-10.0,-0.49733611446303705,-0.9827991397733931,-9.514537011244101,-7.221937059833146,-9.514537011244101,-7.221937059833146,-9.017200896781064,-6.844434902346607,0.48546298875589855,0.3685464483697656,0.48546298875589855,0.3685464483697656,0.9827991032189356,0.7460486058563054
